Date,Month,FileOrigin,Description,Amount,Category
2024-09-05,2024-09,Monzo Joint September,LIME*AUTH X23Q         LONDON        GBR,-10.0,Transportation
2024-09-05,2024-09,Monzo Joint September,LIME*RIDE X23Q         LONDON        GBR,3.78,Transportation
2024-09-05,2024-09,Monzo Joint September,LIME*AUTH X23Q         LONDON        GBR,-10.0,Transportation
2024-09-05,2024-09,Monzo Joint September,LIME*RIDE X23Q         LONDON        GBR,8.13,Transportation
2024-09-05,2024-09,Monzo Joint September,LIME*PASS X23Q         LONDON        GBR,-36.99,Transportation
2024-09-05,2024-09,Monzo Joint September,PRET A MANGER          HULL          GBR,-10.59,activities
2024-09-05,2024-09,Monzo Joint September,CAFFE NERO 86 HIGH HOL LONDON        GBR,-3.98,activities
2024-09-05,2024-09,Monzo Joint September,J and R Kiosk          London        GBR,-1.3,activities
2024-09-05,2024-09,Monzo Joint September,Crouch End Greens LTD  London        GBR,-10.75,groceries
2024-09-06,2024-09,Monzo Joint September,TfL Travel Charge      TFL.gov.uk/CP GBR,-12.3,Transportation
2024-09-06,2024-09,Monzo Joint September,TfL Travel Charge      TFL.gov.uk/CP GBR,-3.7,Transportation
2024-09-06,2024-09,Monzo Joint September,SQ *JOLENE HORNSEY ROA London        GBR,-15.2,activities
2024-09-06,2024-09,Monzo Joint September,J and R Kiosk          London        GBR,-1.3,activities
2024-09-06,2024-09,Monzo Joint September,J and R Kiosk          London        GBR,-1.0,activities
2024-09-06,2024-09,Monzo Joint September,WAITROSE               LONDON        GBR,-6.61,groceries
2024-09-07,2024-09,Monzo Joint September,LS The Wells Tavern    London        GBR,-8.2,activities
2024-09-07,2024-09,Monzo Joint September,MARKS&SPENCER PLC SF   CROUCH END    GBR,-17.8,groceries
2024-09-07,2024-09,Monzo Joint September,WAITROSE               LONDON        GBR,-27.3,groceries
2024-09-08,2024-09,Monzo Joint September,Zettle_*But First Coff London        GBR,-6.6,Shopping
2024-09-08,2024-09,Monzo Joint September,Zettle_*But First Coff London        GBR,-2.4,Shopping
2024-09-08,2024-09,Monzo Joint September,PPOINT_*CU CONVENIENCE London        GBR,-6.49,Shopping
2024-09-08,2024-09,Monzo Joint September,CLOCKTOWER GREENS      LONDON        GBR,-4.58,activities
2024-09-08,2024-09,Monzo Joint September,WAITROSE               LONDON        GBR,-14.85,groceries
2024-09-08,2024-09,Monzo Joint September,Nicholas Antoniades,-40.0,pay nicholas
2024-09-09,2024-09,Monzo Joint September,Emergency Savings Pot,2100.0,Nothing
2024-09-09,2024-09,Monzo Joint September,Monthly Money Pot,-115.0,Nothing
2024-09-09,2024-09,Monzo Joint September,1 Montenotte Rent,-2100.0,Rent
2024-09-09,2024-09,Amex Joint JulyOctober,"DISNEY PLUS             HAMMERSMITH, LO",-7.99,Subscriptions
2024-09-09,2024-09,Monzo Joint September,WWW.HARINGEY.GOV.UK    LONDON        GBR,-561.0,Utilities
2024-09-09,2024-09,Monzo Joint September,e5 Bakehouse Ltd       London        GBR,-9.3,activities
2024-09-09,2024-09,Monzo Joint September,e5 Bakehouse Ltd       London        GBR,-4.1,activities
2024-09-09,2024-09,Monzo Joint September,J and R Kiosk          London        GBR,-1.0,activities
2024-09-09,2024-09,Monzo Joint September,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-8.2,groceries
2024-09-09,2024-09,Monzo Joint September,Nicholas Antoniades,303.18,pay nicholas
2024-09-10,2024-09,Monzo Joint September,SumUp  *Nkora Limited  St Albans     GBR,-9.1,Shopping
2024-09-10,2024-09,Monzo Joint September,J and R Kiosk          London        GBR,-1.3,activities
2024-09-10,2024-09,Monzo Joint September,J and R Kiosk          London        GBR,-1.0,activities
2024-09-11,2024-09,Monzo Joint September,Emergency Savings Pot,-1900.0,Nothing
2024-09-11,2024-09,Monzo Joint September,Monthly Money Pot,-150.0,Nothing
2024-09-11,2024-09,Monzo Joint September,Jessops                London        GBR,-1.58,Shopping
2024-09-11,2024-09,Monzo Joint September,Klarna                \Aviation House 125 Kingsway\London       \WC2B 6NH     GBR,1979.0,Shopping
2024-09-11,2024-09,Monzo Joint September,SumUp  *Nkora Limited  St Albans     GBR,-11.8,Shopping
2024-09-11,2024-09,Monzo Joint September,Zettle_*Chiriac music  LONDON        GBR,-5.0,Shopping
2024-09-11,2024-09,Amex Joint JulyOctober,AMZNMKTPLACE*YI3WH3SB5  AMAZON.CO.UK,-12.99,Shopping
2024-09-11,2024-09,Monzo Joint September,APPLE.COM/BILL         APPLE.COM/BIL IRL,-8.99,Subscriptions
2024-09-11,2024-09,Monzo Joint September,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.7,Transportation
2024-09-11,2024-09,Monzo Joint September,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.7,Transportation
2024-09-11,2024-09,Monzo Joint September,THATS SHOE BUSINESS    LONDON EC1N   GBR,-3.5,Uncategorized
2024-09-11,2024-09,Monzo Joint September,PRET A MANGER          LONDON        GBR,-5.5,activities
2024-09-11,2024-09,Monzo Joint September,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-8.2,groceries
2024-09-12,2024-09,Monzo Joint September,PPOINT_*CU CONVENIENCE London        GBR,-1.59,Shopping
2024-09-12,2024-09,Monzo Joint September,Zettle_*TURNING EARTH  LONDON        GBR,-20.0,Shopping
2024-09-12,2024-09,Monzo Joint September,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-6.0,Transportation
2024-09-12,2024-09,Monzo Joint September,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-5.8,Transportation
2024-09-12,2024-09,Monzo Joint September,J and R Kiosk          London        GBR,-1.3,activities
2024-09-13,2024-09,Monzo Joint September,Monthly Money Pot,200.0,Nothing
2024-09-13,2024-09,Monzo Joint September,Trainline.Com          London        GBR,-5.25,Transportation
2024-09-13,2024-09,Monzo Joint September,Trainline.Com          London        GBR,-5.25,Transportation
2024-09-13,2024-09,Monzo Joint September,PRET A MANGER          LONDON        GBR,-5.5,activities
2024-09-13,2024-09,Monzo Joint September,PRET A MANGER          LONDON        GBR,-3.9,activities
2024-09-13,2024-09,Monzo Joint September,MARKS&SPENCER PLC SF   CROUCH END    GBR,-8.0,groceries
2024-09-13,2024-09,Monzo Joint September,WAITROSE               LONDON        GBR,-1.35,groceries
2024-09-14,2024-09,Monzo Joint September,Monthly Money Pot,140.0,Nothing
2024-09-14,2024-09,Monzo Joint September,RYMAN 1014             LONDON        GBR,-0.99,Shopping
2024-09-14,2024-09,Monzo Joint September,SHELL Grosvenor Road   London        GBR,-1.49,Shopping
2024-09-14,2024-09,Monzo Joint September,LIME*PAYOFF X23Q       LONDON        GBR,-6.38,Transportation
2024-09-14,2024-09,Monzo Joint September,LIME*PASS X23Q         LONDON        GBR,-36.99,Transportation
2024-09-14,2024-09,Monzo Joint September,Trainline.Com          London        GBR,-5.25,Transportation
2024-09-14,2024-09,Monzo Joint September,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-2.7,Transportation
2024-09-14,2024-09,Monzo Joint September,LIME*PASS FZY2         LONDON        GBR,-36.99,Transportation
2024-09-14,2024-09,Monzo Joint September,WWW.VOXI.CO.UK         NEWBURY       GBR,-10.0,Utilities
2024-09-14,2024-09,Monzo Joint September,BUCCLEUCH GARDENS CAFE RICHMOND      GBR,-2.0,activities
2024-09-14,2024-09,Monzo Lara Flex September,PETERSHAM NURSERIES CA RICHMOND      GBR,-22.78,activities
2024-09-14,2024-09,Monzo Joint September,WAITROSE               LONDON        GBR,-13.13,groceries
2024-09-15,2024-09,Monzo Joint September,Monthly Money Pot,100.0,Nothing
2024-09-15,2024-09,Monzo Lara Flex September,WETRANSFER* BB2119B7   AMSTERDAM     NLD,-11.0,Shopping
2024-09-15,2024-09,Monzo Joint September,SQUARESPACE INC.       NEW YORK      USA,0.0,Subscriptions
2024-09-15,2024-09,Monzo Joint September,Sqsp Inv149696583,-13.44,Subscriptions
2024-09-15,2024-09,Monzo Joint September,TfL Travel Charge      TFL.gov.uk/CP GBR,-10.0,Transportation
2024-09-15,2024-09,Monzo Joint September,TfL Travel Charge      TFL.gov.uk/CP GBR,-7.9,Transportation
2024-09-15,2024-09,Monzo Joint September,SAINSBURYS             LONDON        GBR,0.0,groceries
2024-09-15,2024-09,Monzo Joint September,SAINSBURYS             LONDON        GBR,-126.75,groceries
2024-09-16,2024-09,Monzo Joint September,Adobe                  ADOBE.LY/BILL IRL,-19.97,Subscriptions
2024-09-16,2024-09,Monzo Joint September,EE TOPUP  VESTA        EE.CO.UK      GBR,-9.0,Subscriptions
2024-09-16,2024-09,Monzo Joint September,VIRGIN MEDIA PYMTS E15 READING       GBR,-65.16,Utilities
2024-09-16,2024-09,Monzo Joint September,GAILS - SOUTHBANK PLAC LONDON        GBR,-3.9,activities
2024-09-16,2024-09,Monzo Joint September,J and R Kiosk          London        GBR,-2.3,activities
2024-09-17,2024-09,Amex Joint JulyOctober,AMZNMKTPLACE*T67F94MZ4  AMAZON.CO.UK,-13.43,Shopping
2024-09-17,2024-09,Monzo Nicholas Flex JulyOctober,Amazon.co.uk           AMAZON.CO.UK  GBR,-7.25,Shopping
2024-09-17,2024-09,Amex Joint JulyOctober,APPLE.COM/BILL          HOLLYHILL,-19.99,Subscriptions
2024-09-17,2024-09,Monzo Joint September,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-10.7,Transportation
2024-09-17,2024-09,Monzo Joint September,SQ *JOLENE HORNSEY ROA London        GBR,-15.2,activities
2024-09-17,2024-09,Monzo Joint September,J and R Kiosk          London        GBR,-1.3,activities
2024-09-18,2024-09,Monzo Joint September,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.7,Transportation
2024-09-18,2024-09,Monzo Joint September,PRET A MANGER          LONDON        GBR,-13.5,activities
2024-09-19,2024-09,Monzo Joint September,TfL Travel Charge      TFL.gov.uk/CP GBR,-3.0,Transportation
2024-09-19,2024-09,Monzo Joint September,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.0,Transportation
2024-09-19,2024-09,Monzo Joint September,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-4.5,groceries
2024-09-19,2024-09,Monzo Joint September,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-2.2,groceries
2024-09-19,2024-09,Monzo Lara Flex September,TESCO STORES           MAYFAIR       GBR,-18.4,groceries
2024-09-20,2024-09,Monzo Joint September,Lime Ride X23q,-1.16,Transportation
2024-09-20,2024-09,Monzo Joint September,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-6.7,Transportation
2024-09-20,2024-09,Monzo Joint September,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.0,Transportation
2024-09-20,2024-09,Monzo Lara Flex September,Lime Pass X23q,-36.99,Transportation
2024-09-20,2024-09,Monzo Nicholas Flex JulyOctober,Lime Pass Fzy2,-36.99,Transportation
2024-09-20,2024-09,Monzo Nicholas Flex JulyOctober,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-5.25,groceries
2024-09-21,2024-09,Monzo Lara Flex September,CONNOLLY RETAIL LTD    LONDON        GBR,-375.0,Income
2024-09-21,2024-09,Monzo Nicholas Flex JulyOctober,CONNOLLY RETAIL LTD    LONDON        GBR,-20.0,Income
2024-09-21,2024-09,Monzo Nicholas Flex JulyOctober,PRET A MANGER          LONDON        GBR,-18.6,activities
2024-09-22,2024-09,Amex Joint JulyOctober,AMZNMKTPLACE*TH5YV23A4  AMAZON.CO.UK,-4.49,Shopping
2024-09-22,2024-09,Monzo Lara Flex September,GAILS BUCKINGHAM PALAC LONDON        GBR,-20.8,activities
2024-09-22,2024-09,Monzo Nicholas Flex JulyOctober,WAITROSE               LONDON        GBR,-1.1,groceries
2024-09-23,2024-09,Amex Joint JulyOctober,TURNING EARTH LEYTON    LONDON,-245.0,Subscriptions
2024-09-23,2024-09,Amex Joint JulyOctober,TURNING EARTH LEYTON    LONDON,-245.0,Subscriptions
2024-09-23,2024-09,Monzo Joint September,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.0,Transportation
2024-09-23,2024-09,Monzo Joint September,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.0,Transportation
2024-09-23,2024-09,Monzo Nicholas Flex JulyOctober,J and R Kiosk          London        GBR,-1.3,activities
2024-09-24,2024-09,Monzo Joint September,CONNOLLY RETAIL LT,240.0,Income
2024-09-24,2024-09,Monzo Joint September,PPOINT_*CU CONVENIENCE London        GBR,-7.87,Shopping
2024-09-24,2024-09,Monzo Joint September,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-6.0,Transportation
2024-09-24,2024-09,Monzo Joint September,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.7,Transportation
2024-09-24,2024-09,Monzo Joint September,TfL Unpaid Fares       TFL.gov.uk/CP GBR,-0.1,Transportation
2024-09-24,2024-09,Monzo Lara Flex September,TfL Travel Charge      TFL.gov.uk/CP GBR,-3.0,Transportation
2024-09-25,2024-09,Monzo Joint September,CONNOLLY RETAIL LT,1766.91,Income
2024-09-25,2024-09,Monzo Lara Flex September,MGP*Vinted             London        GBR,-6.23,Shopping
2024-09-25,2024-09,Monzo Joint September,EE TOPUP  VESTA        EE.CO.UK      GBR,-10.0,Subscriptions
2024-09-25,2024-09,Monzo Joint September,APPLE.COM/BILL         APPLE.COM/BIL IRL,-9.99,Subscriptions
2024-09-25,2024-09,Monzo Joint September,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-4.1,groceries
2024-09-25,2024-09,Monzo Joint September,Nicholas Antoniade,-600.0,pay nicholas
2024-09-26,2024-09,Monzo Nicholas Flex JulyOctober,Flex,161.04,Nothing
2024-09-26,2024-09,Monzo Joint September,Zettle_*TURNING EARTH  LONDON        GBR,-15.0,Shopping
2024-09-26,2024-09,Amex Joint JulyOctober,AMZNMKTPLACE*TH4AF0UY4  AMAZON.CO.UK,-54.7,Shopping
2024-09-26,2024-09,Amex Joint JulyOctober,AMZNMKTPLACE*TH74T2KP4  AMAZON.CO.UK,-5.99,Shopping
2024-09-26,2024-09,Monzo Joint September,TfL Travel Charge      TFL.gov.uk/CP GBR,-3.7,Transportation
2024-09-26,2024-09,Monzo Joint September,OVO ENERGY LTD,-65.89,Utilities
2024-09-26,2024-09,Monzo Joint September,AMERICAN EXP 3773,-781.86,credit card
2024-09-26,2024-09,Amex Joint JulyOctober,PAYMENT RECEIVED - THANK YOU,781.86,credit card
2024-09-26,2024-09,Amex Joint JulyOctober,SAINSBURYS ONLINE       LONDON,1.75,groceries
2024-09-26,2024-09,Amex Joint JulyOctober,SAINSBURYS ONLINE       LONDON,-145.2,groceries
2024-09-26,2024-09,Monzo Joint September,Nicholas Antoniades,-161.04,pay nicholas
2024-09-27,2024-09,Monzo Joint September,Payroll Sep 2024,3854.32,Income
2024-09-27,2024-09,Monzo Joint September,Monthly Money Pot,-3500.0,Nothing
2024-09-27,2024-09,Monzo Joint September,Monthly Money Pot,2100.0,Nothing
2024-09-27,2024-09,Monzo Joint September,1 Montenotte Rent,-2100.0,Rent
2024-09-27,2024-09,Monzo Joint September,FOTO PLUS              LONDON  N8 8  GBR,-2.0,Shopping
2024-09-27,2024-09,Monzo Joint September,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-5.35,groceries
2024-09-28,2024-09,Monzo Joint September,SCRIPTUM LTD            GREAT BRITAI GBR,-27.0,Shopping
2024-09-28,2024-09,Monzo Joint September,SP HOYLES OF OXFORD    OXFORD        GBR,-39.95,Shopping
2024-09-28,2024-09,Monzo Joint September,Trainline.Com          London        GBR,-45.8,Transportation
2024-09-28,2024-09,Monzo Joint September,Lime Payoff X23q,-6.38,Transportation
2024-09-28,2024-09,Monzo Joint September,TfL Travel Charge      TFL.gov.uk/CP GBR,-3.0,Transportation
2024-09-28,2024-09,Amex Joint JulyOctober,LIME*RIDE FZY2          LONDON,-8.12,Transportation
2024-09-28,2024-09,Monzo Joint September,GAILS - JERICHO        OXFORD        GBR,-31.8,activities
2024-09-28,2024-09,Monzo Joint September,TURF TAVERN            OXFORD        GBR,-41.9,activities
2024-09-28,2024-09,Monzo Joint September,GAILS - JERICHO        OXFORD        GBR,-8.2,activities
2024-09-29,2024-09,Monzo Joint September,Monthly Money Pot,300.0,Nothing
2024-09-29,2024-09,Monzo Lara Flex September,Flex,467.01,Nothing
2024-09-29,2024-09,Monzo Lara Flex September,MGP*Vinted             London        GBR,-9.29,Shopping
2024-09-29,2024-09,Monzo Lara Flex September,Google,-8.09,Subscriptions
2024-09-29,2024-09,Monzo Joint September,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.0,Transportation
2024-09-29,2024-09,Monzo Joint September,Lime Pass Fzy2,-36.99,Transportation
2024-09-29,2024-09,Monzo Joint September,Lime Pass X23q,-36.99,Transportation
2024-09-29,2024-09,Monzo Joint September,AMERICAN EXP 3773,-212.26,credit card
2024-09-29,2024-09,Amex Joint JulyOctober,PAYMENT RECEIVED - THANK YOU,212.26,credit card
2024-09-29,2024-09,Monzo Joint September,Lara Antoniades,-300.0,pay lara
2024-09-30,2024-09,Monzo Joint September,Monthly Money Pot,109.0,Nothing
2024-09-30,2024-09,Amex Joint JulyOctober,AMZNMKTPLACE*TA6M54QN4  AMAZON.CO.UK,-58.77,Shopping
2024-09-30,2024-09,Monzo Joint September,Barclays Partner Finance,-41.62,Subscriptions
2024-09-30,2024-09,Monzo Joint September,Urban Jungle,-18.45,Utilities
2024-09-30,2024-09,Monzo Joint September,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-4.55,groceries
2024-10-01,2024-10,Monzo Nicholas Flex JulyOctober,Sp Piedaterre Venice,-128.9,Holiday
2024-10-01,2024-10,Amex Joint JulyOctober,AMZNMKTPLACE            AMAZON.CO.UK,138.18,Shopping
2024-10-01,2024-10,Amex Joint JulyOctober,AMZNMKTPLACE*TA9B10BP4  AMAZON.CO.UK,-56.0,Shopping
2024-10-01,2024-10,Monzo Joint October,Spotify                London        GBR,-19.99,Subscriptions
2024-10-01,2024-10,Monzo Joint October,London Borough Of Haringey,-145.0,Utilities
2024-10-02,2024-10,Monzo Joint October,Monthly Money Pot,70.0,Nothing
2024-10-02,2024-10,Monzo Joint October,SumUp  *Nkora Limited  St Albans     GBR,-3.6,Shopping
2024-10-02,2024-10,Monzo Joint October,Zettle_*Chiriac music  LONDON        GBR,-5.0,Shopping
2024-10-02,2024-10,Amex Joint JulyOctober,AMAZON PRIME*TA8IH4KT4  AMZN.CO.UK/PM,-8.99,Subscriptions
2024-10-02,2024-10,Monzo Joint October,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-6.7,Transportation
2024-10-02,2024-10,Monzo Nicholas Flex JulyOctober,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-3.2,groceries
2024-10-02,2024-10,Monzo Joint October,Nicholas Antoniades,-70.0,pay nicholas
2024-10-03,2024-10,Monzo Joint October,www.ukfingerprints.com,-78.0,Admin
2024-10-03,2024-10,Amex Joint JulyOctober,EVENTIM UK COMMERCE     LONDON,-52.25,Entertainment
2024-10-03,2024-10,Monzo Joint October,Monthly Money Pot,130.0,Nothing
2024-10-03,2024-10,Monzo Lara Flex October,MGP*Vinted             London        GBR,-7.55,Shopping
2024-10-03,2024-10,Monzo Joint October,Coinbase UK            London        GBR,-70.0,Shopping
2024-10-03,2024-10,Amex Joint JulyOctober,OPENAI *CHATGPT SUBSCR  SAN FRANCISCO,-18.66,Subscriptions
2024-10-03,2024-10,Monzo Joint October,TfL Travel Charge      TFL.gov.uk/CP GBR,-6.7,Transportation
2024-10-03,2024-10,Monzo Joint October,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.7,Transportation
2024-10-03,2024-10,Monzo Joint October,Nicholas Antoniades,-15.0,pay nicholas
2024-10-04,2024-10,Monzo Lara Flex October,MGP*Vinted             London        GBR,-8.85,Shopping
2024-10-04,2024-10,Monzo Lara Flex October,MGP*Vinted             London        GBR,-7.2,Shopping
2024-10-04,2024-10,Amex Joint JulyOctober,AMAZON.CO.UK*TO94F7LH4  AMAZON.CO.UK,-21.99,Shopping
2024-10-04,2024-10,Monzo Joint October,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.0,Transportation
2024-10-04,2024-10,Monzo Nicholas Flex JulyOctober,MARKS&SPENCER PLC SACA MUSWELL HILL  GBR,-35.7,groceries
2024-10-05,2024-10,Monzo Joint October,Monthly Money Pot,200.0,Nothing
2024-10-05,2024-10,Monzo Joint October,G KAYE & J WALDREN T/A LONDON N8     GBR,-110.0,Shopping
2024-10-05,2024-10,Monzo Joint October,FOTO PLUS              LONDON  N8 8  GBR,-2.0,Shopping
2024-10-05,2024-10,Monzo Joint October,Zettle_*TURNING EARTH  LONDON        GBR,-18.0,Shopping
2024-10-05,2024-10,Monzo Joint October,CHERRY LOCAL           LONDON        GBR,-2.5,activities
2024-10-05,2024-10,Monzo Joint October,CHERRY LOCAL           LONDON        GBR,-2.5,activities
2024-10-06,2024-10,Monzo Joint October,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-1.75,Transportation
2024-10-06,2024-10,Monzo Joint October,NYX*HiTecWashroomsSolu London        GBR,-0.5,Uncategorized
2024-10-06,2024-10,Monzo Joint October,NYX*HiTecWashroomsSolu London        GBR,-0.5,Uncategorized
2024-10-06,2024-10,Monzo Joint October,SQ *JOLENE HORNSEY ROA London        GBR,-4.7,activities
2024-10-06,2024-10,Monzo Joint October,Falafel stop Limited   London        GBR,-7.0,activities
2024-10-06,2024-10,Monzo Nicholas Flex JulyOctober,SQ *JOLENE HORNSEY ROA London        GBR,-7.4,activities
2024-10-06,2024-10,Monzo Joint October,MARKS&SPENCER PLC SACA LONDON N4     GBR,-5.45,groceries
2024-10-06,2024-10,Monzo Joint October,Deliveroo,-13.73,groceries
2024-10-07,2024-10,Monzo Lara Flex October,MGP*Vinted             London        GBR,-11.22,Shopping
2024-10-07,2024-10,Monzo Lara Flex October,MGP*Vinted             London        GBR,-5.7,Shopping
2024-10-07,2024-10,Monzo Lara Flex October,MGP*Vinted             London        GBR,-7.89,Shopping
2024-10-07,2024-10,Monzo Lara Flex October,MGP*Vinted             London        GBR,-17.2,Shopping
2024-10-07,2024-10,Monzo Joint October,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-5.8,Transportation
2024-10-07,2024-10,Monzo Joint October,Deliveroo,3.95,groceries
2024-10-07,2024-10,Amex Joint JulyOctober,SAINSBURYS ONLINE       LONDON,-92.21,groceries
2024-10-07,2024-10,Monzo Nicholas Flex JulyOctober,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-12.95,groceries
2024-10-08,2024-10,Monzo Lara Flex October,MGP*Vinted             London        GBR,-18.94,Shopping
2024-10-08,2024-10,Monzo Joint October,MARKS&SPENCER PLC SF   CROUCH END    GBR,-8.85,groceries
2024-10-08,2024-10,Monzo Joint October,WAITROSE               LONDON        GBR,-9.05,groceries
2024-10-09,2024-10,Monzo Lara Flex October,Flex,70.0,Nothing
2024-10-09,2024-10,Amex Joint JulyOctober,AMAZON.CO.UK*TQ12J0O64  AMAZON.CO.UK,-5.32,Shopping
2024-10-09,2024-10,Amex Joint JulyOctober,AMAZON.CO.UK*TQ1JU4OP4  AMAZON.CO.UK,-4.69,Shopping
2024-10-09,2024-10,Amex Joint JulyOctober,AMZNMKTPLACE*TQ19M5ZF4  AMAZON.CO.UK,-23.97,Shopping
2024-10-09,2024-10,Amex Joint JulyOctober,AMZNMKTPLACE*TQ21K5OO4  AMAZON.CO.UK,-13.99,Shopping
2024-10-09,2024-10,Amex Joint JulyOctober,AMZNMKTPLACE*TQ4042464  AMAZON.CO.UK,-16.14,Shopping
2024-10-09,2024-10,Monzo Nicholas Flex JulyOctober,Etsy.com*additiveworks London        GBR,-45.49,Shopping
2024-10-09,2024-10,Amex Joint JulyOctober,"DISNEY PLUS             HAMMERSMITH, LO",-7.99,Subscriptions
2024-10-09,2024-10,Monzo Joint October,Bolt,-9.5,Transportation
2024-10-09,2024-10,Monzo Joint October,Bolt,3.5,Transportation
2024-10-09,2024-10,Amex Joint JulyOctober,LIME*RIDE FZY2          LONDON,-6.09,Transportation
2024-10-09,2024-10,Monzo Nicholas Flex JulyOctober,Lime Pass Fzy2,-36.99,Transportation
2024-10-10,2024-10,Monzo Joint October,Monthly Money Pot,200.0,Nothing
2024-10-10,2024-10,Monzo Joint October,Sebastian Kupper,-11.52,Shopping
2024-10-10,2024-10,Monzo Nicholas Flex JulyOctober,ROBERT DYAS HIGH HOLBO LONDON        GBR,-40.95,Shopping
2024-10-10,2024-10,Monzo Joint October,Lime Ride X23q,-8.99,Transportation
2024-10-10,2024-10,Monzo Joint October,TfL Travel Charge      TFL.gov.uk/CP GBR,-3.0,Transportation
2024-10-10,2024-10,Monzo Joint October,XING LONG MEN CHINATOW LONDON        GBR,-36.14,activities
2024-10-10,2024-10,Monzo Joint October,WING WING CHARING CROS LONDON  WC2H  GBR,-19.99,activities
2024-10-10,2024-10,Monzo Joint October,WING WING CHARING CROS LONDON  WC2H  GBR,-2.75,activities
2024-10-10,2024-10,Monzo Nicholas Flex JulyOctober,LOON FUNG SUPERMKT     LONDON W1D    GBR,-3.05,activities
2024-10-10,2024-10,Monzo Joint October,TESCO STORES 3220      SUNBURY       GBR,-3.25,groceries
2024-10-10,2024-10,Monzo Nicholas Flex JulyOctober,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-10.75,groceries
2024-10-11,2024-10,Monzo Joint October,APPLE.COM/BILL         APPLE.COM/BIL IRL,-8.99,Subscriptions
2024-10-11,2024-10,Monzo Lara Flex October,Lime Pass X23q,-36.99,Transportation
2024-10-11,2024-10,Monzo Joint October,TfL Travel Charge      TFL.gov.uk/CP GBR,-18.0,Transportation
2024-10-11,2024-10,Monzo Joint October,FAM MARKET             LONDON        GBR,-22.22,groceries
2024-10-12,2024-10,Monzo Joint October,CHERRY LOCAL           LONDON        GBR,-2.5,activities
2024-10-12,2024-10,Monzo Lara Flex October,SQ *GROCERY POST - HIG London        GBR,-23.5,groceries
2024-10-13,2024-10,Monzo Joint October,Monthly Money Pot,200.0,Nothing
2024-10-13,2024-10,Monzo Lara Flex October,MGP*Vinted             London        GBR,-3.32,Shopping
2024-10-13,2024-10,Monzo Joint October,Zettle_*TURNING EARTH  LONDON        GBR,-18.0,Shopping
2024-10-13,2024-10,Amex Joint JulyOctober,AMAZON.CO.UK*TQ02R4DO4  AMAZON.CO.UK,-15.9,Shopping
2024-10-13,2024-10,Amex Joint JulyOctober,AMZNMKTPLACE*TQ2TC72N4  AMAZON.CO.UK,-14.99,Shopping
2024-10-13,2024-10,Monzo Joint October,Turning Earth Ceramics,-50.0,Subscriptions
2024-10-13,2024-10,Monzo Joint October,BUY 2 SAVE (GG) LTD    LONDON        GBR,-120.38,groceries
2024-10-14,2024-10,Monzo Lara Flex October,MGP*Vinted             London        GBR,-9.85,Shopping
